Garden Latitude,Garden Longitude,Kind,fracDate Collected,Country
42.29532982,-71.12952867,pine,,
42.29538078,-71.12959569,pine,,
42.30631744,-71.12119235,yellow-poplar,,United States
42.29599514,-71.13225766,acacia,,
42.29804638,-71.12240792,beech,,
42.29509326,-71.12259244,cypress,,"Korea, Republic of"
42.30155436,-71.12440807,,1975.71506849,United States
42.29715653,-71.12452954,hemlock,,
42.30653674,-71.12214348,spruce,1914.49863014,Japan
42.29618651,-71.128935,pine,,
42.30022795,-71.12495512,oak,,
42.30073817,-71.12422796,tree,,
42.29905453,-71.12565688,arborvitae,,
42.29300536,-71.12853957,maple,,Latvia
42.29471322,-71.12959014,spruce,1926.49863014,China
42.29811282,-71.12191128,beech,,
42.29623124,-71.12903512,pine,,
42.29542867,-71.12959173,pine,,
42.30259046,-71.12339628,zelkova,1994.75068493,China
42.30040573,-71.12641418,,,"Korea, Republic of"
42.29625114,-71.12907772,pine,,
42.29623101,-71.12921249,pine,,
42.29496918,-71.13176025,maple,,
42.29545762,-71.1295554,pine,,
42.29537913,-71.12951692,pine,,
42.29277112,-71.12939576,yellow-poplar,,United States
42.29504929,-71.12321288,oak,,
42.29501062,-71.12746925,,1995.66575342,Kazakhstan
42.30339613,-71.1234379,hemlock,,
42.29620501,-71.12918895,pine,,
42.29719467,-71.1244443,hemlock,,
42.29619225,-71.12907398,pine,,
42.29486829,-71.13141067,cherry,,
42.29612985,-71.12894009,pine,,
42.30258509,-71.12263732,hackberry,,
42.29596782,-71.12881091,pine,,
42.30109962,-71.12210157,ash,2009.64109589,China
42.29829131,-71.12514064,arborvitae,,
42.29604164,-71.12889102,pine,,
42.29348631,-71.12465542,apple,,Uzbekistan
42.29311844,-71.12481168,apple,,Uzbekistan
42.29545661,-71.12936712,pine,,
42.30194666,-71.12047423,honeylocust,,
42.29790554,-71.12896531,fir,1911.49863014,China
42.29545789,-71.12958514,pine,,
42.29564228,-71.12383991,pear,,China
42.29978532,-71.12618502,cypress,,
42.30194246,-71.12568002,pecan,1987.75342466,United States
42.30165709,-71.11772436,,,
42.29600768,-71.12908347,pine,,
42.29484251,-71.12487086,crabapple,,
42.29602662,-71.12908369,pine,,
42.29548314,-71.12957514,pine,,
42.30380955,-71.12010306,maple,,
42.30142608,-71.1242837,birch,1977.76986301,"Korea, Republic of"
42.301226,-71.11834594,pine,,
42.29543782,-71.12853874,pine,,Finland
42.29242799,-71.12554464,oak,1994.70684932,China
42.29544611,-71.12954069,pine,,
42.29874132,-71.12548693,pine,,
42.29935526,-71.12531343,chestnut,1913.7890411,China
42.29591555,-71.12920972,pine,,
42.29595678,-71.1292614,pine,,
42.29761868,-71.12464708,torreya,,
42.29830424,-71.12385694,juniper,,
42.29581829,-71.12915243,pine,,
42.29459181,-71.1246009,crabapple,1912.5,United States
42.29548291,-71.12944297,pine,,
42.29557398,-71.12957036,pine,,
42.30256302,-71.12038304,dogwood,,United States
42.30164171,-71.11807142,cherry,,
42.30159667,-71.12575585,hickory,1911.70958904,United States
42.29413694,-71.13035668,pine,,
42.30431808,-71.12252697,linden,,
42.30273892,-71.11977222,,,"Korea, Republic of"
42.29407767,-71.13048004,pine,,
42.3015543,-71.1226854,,,
42.29553421,-71.12955252,pine,,
42.30229264,-71.12376851,,1997.7260274,Japan
42.30304859,-71.11933463,maple,2008.71311475,China
42.30005238,-71.12231394,maple,2008.71311475,China
42.29837431,-71.12450002,yew,,
42.29871746,-71.1240841,,1994.70410959,China
42.2996396,-71.12818893,,1994.70410959,China
42.30163908,-71.1201688,persimmon,,United States
42.29419444,-71.13041815,pine,,
42.29448787,-71.12982532,spruce,,Japan
42.30230988,-71.12364482,,1997.7260274,Japan
42.30043321,-71.12445769,oak,,United States
42.29197739,-71.12713737,larch,,
42.29196992,-71.12704339,larch,,
42.30194355,-71.12020922,persimmon,,United States
42.30175952,-71.12034705,persimmon,,United States
42.29188133,-71.1273361,oak,,United States
42.29148043,-71.12715225,oak,,United States
42.30075793,-71.12584597,hickory,,United States
42.29159093,-71.12744491,oak,,United States
42.29556266,-71.13199957,maple,,
42.29414977,-71.13039151,pine,,
42.29877799,-71.1236783,,,"Korea, Republic of"
42.30098781,-71.12588973,hickory,,United States
42.29422125,-71.13037703,pine,,
42.30338368,-71.12104713,buckeye,,
42.30685875,-71.12172168,magnolia,,Japan
42.30663923,-71.12168919,magnolia,,Japan
42.30664441,-71.12183088,magnolia,,Japan
42.29378333,-71.12356703,poplar,,United States
42.29370295,-71.12368206,poplar,,United States
42.29695864,-71.12866687,larch,,
42.29193915,-71.12706078,larch,,
42.29952047,-71.12001907,oak,,United States
42.30223092,-71.11734414,cherry,2007.64657534,United States
42.29417004,-71.13041505,pine,,
42.30077485,-71.12093161,ash,,"Korea, Republic of"
42.30018021,-71.12331206,cherry,2007.64657534,United States
42.30053403,-71.1212286,ash,,"Korea, Republic of"
42.30146428,-71.12586466,hickory,,United States
42.30083469,-71.12626284,hickory,,United States
42.30318126,-71.12250482,maple,,
42.29288554,-71.12501341,mountain-ash,1994.73150685,China
42.29581442,-71.12921707,pine,,
42.30749358,-71.12014743,magnolia,,
42.29324865,-71.13029496,cypress,,"Korea, Republic of"
42.29343975,-71.12922708,oak,,
42.29663156,-71.12427021,cryptomeria,,Japan
42.29485405,-71.12492649,,,United States
42.29511347,-71.12308044,oak,,
42.30144448,-71.12176198,elm,,United States
42.29582787,-71.12935745,pine,,
42.30354066,-71.12340396,hemlock,1945.49863014,United States
42.29332822,-71.12953081,dogwood,,
42.29578337,-71.12936163,pine,,
42.29868308,-71.12731869,cryptomeria,,Japan
42.29573589,-71.12928451,pine,,
42.29881917,-71.12321453,redbud,,
42.30357166,-71.12142194,buckeye,,
42.30391297,-71.12232333,buckeye,1979.70136986,United States
42.29732565,-71.12858027,pine,1917.70684932,"Korea, Republic of"
42.29358255,-71.12925951,ash,,
42.3069144,-71.11994662,redwood,,China
42.29981964,-71.12385255,oak,,United States
42.29975884,-71.12396305,oak,,
42.30699078,-71.12013433,redwood,,China
42.29309933,-71.12568233,hawthorn,1900.04109589,United States
42.29359139,-71.12944796,oak,,
42.30694518,-71.11998415,redwood,,China
42.30676123,-71.11967497,redwood,,China
42.29826179,-71.12549823,cedar,,
42.29359171,-71.12954775,oak,,
42.29573582,-71.129376,pine,,
42.30043179,-71.12159099,ash,,
42.29688555,-71.12666444,yew,,
42.29323162,-71.12935766,dogwood,,
42.306412,-71.12192031,magnolia,,
42.29558292,-71.12266471,hemlock,,
42.295709,-71.12939759,pine,,
42.29798936,-71.12804315,,,
42.2982633,-71.12538435,cedar,,
42.29366013,-71.12949191,oak,,
42.29564848,-71.12992172,fir,2006.70684932,United States
42.30253705,-71.11860343,apple,,
42.29316108,-71.12649634,oak,,
42.29568474,-71.12804638,apple,,Uzbekistan
42.29661517,-71.12694901,yew,,Bosnia and Herzegovina
42.29675858,-71.1271101,fir,,
42.29874249,-71.12457294,cedar,,
42.29567781,-71.12947937,pine,,
42.2956524,-71.1294625,pine,,
42.29508423,-71.12344812,oak,,
42.3067884,-71.12141838,,,
42.29742646,-71.12622703,hemlock,,United States
42.29805283,-71.12760591,fir,,Greece
42.29918861,-71.12129631,oak,,
42.29778837,-71.12714004,spruce,,
42.29829719,-71.12457666,,1995.28493151,China
42.29513184,-71.12367462,oak,,
42.29331766,-71.12465377,crabapple,1932.70765027,China
42.29905923,-71.12160908,,1995.28493151,China
42.30779025,-71.12092119,pine,1993.77534247,India
42.30138554,-71.12629136,cultivar,,
42.2981541,-71.12956684,cherry,,
42.29610653,-71.12870277,pine,,
42.29612617,-71.12873175,pine,,
42.30075779,-71.121239,catalpa,,
42.30756405,-71.12007967,,,
42.30456158,-71.12149075,sumac,2007.72054795,United States
42.29625237,-71.12874822,pine,,
42.29627761,-71.12875682,pine,,
42.29633221,-71.12874845,pine,,
42.29837494,-71.1259709,pine,1984.79508197,"Korea, Republic of"
42.29834907,-71.12586428,pine,1984.79508197,"Korea, Republic of"
42.29553433,-71.1294566,pine,,
42.29555058,-71.12948593,pine,,
42.29786876,-71.12877487,fir,,Japan
42.29888818,-71.12784004,cryptomeria,,Japan
42.30660803,-71.12220462,magnolia,1979.71232877,United States
42.29633491,-71.12876387,pine,,
42.29887887,-71.1277824,pine,1993.80273973,India
42.29625174,-71.12878023,pine,,
42.29873582,-71.12719577,hemlock,,
42.30485617,-71.12233204,,,
42.29625912,-71.12897077,pine,,
42.29476648,-71.12383598,oak,,
42.29813338,-71.1269746,redwood,,
42.29623819,-71.12894314,pine,,
42.30194131,-71.12092079,glorybower,,
42.29618679,-71.1288764,pine,,
42.29516961,-71.12899472,maple,1976.5,
42.29578642,-71.12980264,hemlock,,
42.29492955,-71.130035,pine,,
42.29844811,-71.12423662,,,
42.30537981,-71.12186202,,,
42.29955412,-71.12003949,elm,,
42.29491343,-71.13004869,pine,,
42.29640888,-71.1287544,pine,,
42.29632991,-71.12879826,pine,,
42.29870455,-71.12712403,hemlock,,
42.29624978,-71.12886328,pine,,
42.29497859,-71.13013162,pine,,
42.30206971,-71.11871238,crabapple,1892.94808743,Japan
42.2947858,-71.12373398,oak,,
42.30245607,-71.11805129,maple,,
42.29419879,-71.12643481,crabapple,,
42.29495197,-71.13009872,pine,,
42.29617134,-71.12895504,pine,,
42.29543306,-71.1321424,cherry,,
42.2956666,-71.13155329,maple,,
42.2975229,-71.12126527,tupelo,1979.69315068,United States
42.29851611,-71.12737996,redwood,,
42.29700929,-71.12915436,larch,,
42.29563708,-71.1320361,maple,,
42.2961755,-71.13015476,,,
42.29600188,-71.12870259,pine,,
42.29492125,-71.13187245,maple,,
42.29861703,-71.1256172,,,
42.29831505,-71.12547901,cedar,,United States
42.29609921,-71.12883273,pine,,
42.29850892,-71.12300837,beech,1885.75068493,United States
42.29345146,-71.12575332,,2000.48907104,United States
42.29486949,-71.12390261,oak,,
42.29828408,-71.12204004,beech,,
42.29582697,-71.13177125,maple,,
42.29789134,-71.12198377,beech,,
42.29482953,-71.13014765,pine,,
42.2968489,-71.12677139,yew,,
42.30062103,-71.12716549,raisintree,,
42.3033408,-71.12099818,tree,,
42.29474976,-71.13464467,,,
42.29865735,-71.12915279,pine,,
42.29772326,-71.12804633,spruce,,China
42.29768702,-71.12800842,spruce,,China
42.29626792,-71.12903699,pine,,
42.29850538,-71.12378261,juniper,,
42.29613687,-71.12905548,pine,,
42.29471839,-71.13026134,pine,,
42.29572128,-71.13187691,maple,,
42.29472728,-71.13031867,pine,,
42.30730436,-71.12062899,maple,1994.74794521,China
42.30520971,-71.12020028,magnolia,1979.70136986,United States
42.30424961,-71.12002749,maple,,
42.29600433,-71.1289147,pine,,
42.30587762,-71.12146283,katsura,,Japan
42.29620864,-71.12911483,pine,,
42.29609072,-71.12899179,pine,,
42.29787282,-71.1279369,spruce,,
42.29598832,-71.12875105,pine,,
42.30042031,-71.12144178,ash,,
42.29596592,-71.12899942,pine,,
42.29509202,-71.12327638,oak,,
42.30050352,-71.12099635,ash,,United States
42.30057839,-71.12112312,ash,,United States
42.30237936,-71.12039408,tupelo,1987.83561644,United States
42.29594089,-71.12905587,pine,,
42.30194829,-71.12045838,honeylocust,,
42.29182427,-71.12538847,ash,,Canada
42.29605297,-71.12898658,pine,,
42.29587045,-71.12917524,pine,,
42.29612246,-71.12921471,pine,,
42.29600166,-71.12904113,pine,,
42.29157207,-71.12700561,pine,2000.5,United States
42.29979489,-71.12322686,,2008.71311475,China
42.29224023,-71.12589276,oak,,
42.29748976,-71.12893808,,,
42.29527312,-71.1228422,oak,,
42.30400985,-71.12233505,(lime),,United States
42.29410469,-71.13043809,pine,,
42.295933,-71.12913382,pine,,
42.29465978,-71.12980166,spruce,,Japan
42.29867102,-71.12698239,pine,2000.5,United States
42.29164111,-71.12713826,pine,2000.5,United States
42.29842673,-71.12347814,,1994.70410959,China
42.29587585,-71.12816682,apple,,
42.29438765,-71.1261944,crabapple,,
42.29783048,-71.12681358,spruce,,United States
42.29782277,-71.12700902,spruce,,United States
42.3008252,-71.1209801,ash,,"Korea, Republic of"
42.29424341,-71.13043999,pine,,
42.29580883,-71.12925384,pine,,
42.3012313,-71.12198838,elm,1978.41369863,"Korea, Republic of"
42.30124986,-71.12188846,elm,1978.41369863,"Korea, Republic of"
42.30374187,-71.12049829,maple,,
42.30104531,-71.12637387,redbud,,
42.293272,-71.1302983,cypress,,"Korea, Republic of"
42.29580907,-71.12931218,pine,,
42.29435571,-71.12599008,,,"Korea, Republic of"
42.2941361,-71.13044444,pine,,
42.29408499,-71.12880404,honeylocust,,
42.29417003,-71.1303813,pine,,
42.2943661,-71.12446493,hawthorn,1908.73497268,United States
42.2943578,-71.12447305,hawthorn,1908.73497268,United States
42.29875585,-71.12376132,,,"Korea, Republic of"
42.29504468,-71.12291818,oak,,
42.29880085,-71.12526226,,,"Korea, Republic of"
42.29809269,-71.12450996,juniper,1908.5,China
42.29571222,-71.12927533,pine,,
42.29570217,-71.12929657,pine,,
42.29491138,-71.1249493,,,United States
42.29933821,-71.12151171,cedar,2009.81643836,Afghanistan
42.29573654,-71.1293719,pine,,
42.29565404,-71.12867119,pine,,United States
42.29843264,-71.12388885,redcedar,,
42.29584094,-71.12935608,pine,,
42.29927227,-71.12755439,birch,,
42.30082015,-71.12522964,maple,1982.49863014,France
42.29675903,-71.12465017,hemlock,,
42.29398852,-71.1235072,hawthorn,1900.04109589,United States
42.2957641,-71.12929195,pine,,
42.29181812,-71.12748708,larch,,China
42.29189001,-71.12748949,larch,,China
42.29572587,-71.12942139,pine,,
42.29815044,-71.12433183,,,
42.29571225,-71.12931161,pine,,
42.29717878,-71.12901604,larch,,Country Unknown
42.30197785,-71.11897188,cherry,,
42.30647086,-71.12188019,magnolia,,
42.29677363,-71.12694706,yew,,Bulgaria
42.30658219,-71.1218604,yellow-poplar,,
42.2957206,-71.12944582,pine,,
42.30383073,-71.12117087,,1984.83606557,"Korea, Republic of"
42.2948952,-71.12537856,pear,1919.49863014,Japan
42.295674,-71.12929179,pine,,
42.29558202,-71.12929995,pine,,
42.29558983,-71.12931314,pine,,
42.29698726,-71.12648219,hemlock,1910.49863014,China
42.29900994,-71.12784164,pine,,
42.30394902,-71.12290141,linden,,
42.30451896,-71.12297173,linden,,Japan
42.30102494,-71.12130562,catalpa,,
42.29556949,-71.12936048,pine,,
42.29560126,-71.12936519,pine,,
42.29921025,-71.12106145,beech,2004.76502732,Georgia
42.29683234,-71.12440948,hemlock,,
42.29559428,-71.12941344,pine,,
42.30364314,-71.120667,,,
42.29858436,-71.12555819,cypress,,
42.29562019,-71.12946681,pine,,
42.29497704,-71.12374853,oak,,
42.29563223,-71.12952361,pine,,
42.29556491,-71.1294058,pine,,
42.30455284,-71.12156716,maple,,Canada
42.30698884,-71.12152779,cherry,,
42.29551771,-71.12940989,pine,,
42.30188948,-71.12283094,hackberry,,
42.29498042,-71.12339652,oak,,
42.3052233,-71.12266215,dogwood,,
42.30050469,-71.12590987,magnolia,,United States
42.29731956,-71.12602338,hemlock,,United States
42.3005907,-71.12606088,magnolia,,United States
42.30699399,-71.12140076,cherry,,
42.29756854,-71.12945441,,1917.49863014,Country Unknown
42.30054906,-71.12598677,magnolia,,United States
42.29983806,-71.12469521,oak,,United States
42.30826374,-71.12077004,magnolia,1979.71232877,United States
42.29504803,-71.13003485,pine,,
42.30132477,-71.11944892,tupelo,1979.71506849,United States
42.29228894,-71.12618039,hawthorn,1990.76986301,Mexico
42.29384086,-71.12519666,hawthorn,1990.76986301,Mexico
42.29558871,-71.12933434,pine,,
42.30233431,-71.12180509,sassafras,,United States
42.29239829,-71.1259935,hawthorn,1990.76986301,Mexico
42.29398961,-71.12501652,hawthorn,1990.76986301,Mexico
42.29500778,-71.12998048,pine,,
42.29496578,-71.13005485,pine,,
42.29496145,-71.13002862,pine,,
42.29862931,-71.12033291,maple,,"Korea, Republic of"
42.29729997,-71.12475345,sourwood,,
42.2966957,-71.12458401,hemlock,,
42.29882055,-71.12429761,,1984.76502732,"Korea, Republic of"
42.29879025,-71.12381639,,1984.76502732,"Korea, Republic of"
42.30707004,-71.12083282,maple,1976.5,
42.29809567,-71.12931554,spruce,,
42.29210468,-71.12588679,oak,1979.71506849,United States
42.2949542,-71.13000663,pine,,
42.30008399,-71.12325216,sumac,,
42.30042818,-71.12366242,pine,1985.00821918,United States
42.29493468,-71.13009634,pine,,
42.29492004,-71.13012037,pine,,
42.30319409,-71.12130528,maple,,
42.29489998,-71.13014507,pine,,
42.30298517,-71.12038809,maple,,"Korea, Republic of"
42.29254494,-71.125349,mountain-ash,,
42.29488907,-71.13006359,pine,,
42.29485738,-71.13013764,pine,,
42.29482803,-71.13014797,pine,,
42.29871408,-71.12334857,oak,,France
42.29461076,-71.1252731,crabapple,1892.94808743,Japan
42.30126801,-71.12094348,catalpa,,
42.29883671,-71.1275568,cypress,,
42.29481809,-71.13018555,pine,,
42.29792762,-71.12840219,,,
42.29311458,-71.12572803,hawthorn,,United States
42.29488532,-71.13018824,pine,,
42.29853925,-71.12667415,enano,,
42.29487857,-71.13011114,pine,,
42.29477289,-71.13019804,pine,,
42.29430588,-71.12989189,hawthorn,,
42.29872911,-71.12526088,,,
42.29809633,-71.12940566,,,
42.29301568,-71.1249139,,,Canada
42.29484072,-71.13021423,pine,,
42.29648745,-71.12467614,hemlock,,
42.29281848,-71.12973707,yellow-poplar,,
42.29476513,-71.13031092,pine,,
42.29312022,-71.12970204,yellow-poplar,,
42.29312852,-71.12972417,yellow-poplar,,
42.29334353,-71.130026,yellow-poplar,,
42.29335466,-71.13007398,yellow-poplar,,
42.29338496,-71.13011077,yellow-poplar,,
42.29341546,-71.13020669,yellow-poplar,,
42.29323113,-71.13005992,yellow-poplar,,
42.29313031,-71.13028227,yellow-poplar,,
42.29311339,-71.13013822,yellow-poplar,,
42.29305475,-71.12982439,yellow-poplar,,
42.29296737,-71.12995796,yellow-poplar,,
42.29301354,-71.12980985,yellow-poplar,,
42.30387457,-71.12074952,maple,,
42.30023691,-71.12266593,pine,,
42.30021993,-71.12261885,pine,,
42.30014503,-71.12267779,pine,,
42.2993099,-71.12838153,maple,,
42.30127643,-71.11808605,pine,,
42.29918389,-71.12460508,hop-hornbeam,,United States
42.29603161,-71.12458055,hemlock,,
42.29609148,-71.12442495,hemlock,,
42.29612444,-71.12443584,hemlock,,
42.29620354,-71.12428753,hemlock,,
42.29829765,-71.12815313,spruce,,
42.29811896,-71.12773997,spruce,,
42.29889562,-71.12810521,spruce,,Sweden
42.29623365,-71.12426517,hemlock,,
42.3012905,-71.11807507,pine,,
42.2953698,-71.12373695,oak,,
42.30082933,-71.12611725,magnolia,,China
42.29630512,-71.12430171,hemlock,,
42.29637114,-71.12435307,hemlock,,
42.29642007,-71.12435377,hemlock,,
42.30263586,-71.12474346,maple,,
42.29635414,-71.12418683,hemlock,,
42.29538153,-71.12468708,dogwood,,
42.30262988,-71.11833119,,,Canada
42.29627686,-71.12405053,hemlock,,
42.3012581,-71.11806209,pine,,
42.29761002,-71.12445918,torreya,,
42.29903618,-71.12077911,oak,1977.75342466,"Korea, Republic of"
42.29762145,-71.12827488,spruce,,
42.29865612,-71.12424228,hop-hornbeam,1983.8,United States
42.29594947,-71.12379373,hemlock,,
42.29596592,-71.12378994,hemlock,,
42.29735128,-71.12962811,birch,,United States
42.29610329,-71.12384087,hemlock,,
42.29132705,-71.12582119,,,
42.30246161,-71.11806604,hawthorn,1901.00273973,United States
42.29636103,-71.12377651,hemlock,,
42.30236635,-71.11747516,cherry,,
42.30078089,-71.1206035,,,
42.2959239,-71.12352775,hemlock,,
42.30404043,-71.12082215,tree,1977.75342466,"Korea, Republic of"
42.29590133,-71.12333938,hemlock,,
42.29594276,-71.12342045,hemlock,,
42.29627496,-71.12347023,hemlock,,
42.29631644,-71.12356609,hemlock,,
42.29625092,-71.12366997,hemlock,,
42.29381739,-71.12504209,hawthorn,,Country Unknown
42.30299124,-71.11977832,,,
42.29642322,-71.12349522,hemlock,,
42.30122734,-71.12514906,,1980.76502732,China
42.29976508,-71.1242115,oak,,
42.29967313,-71.12430424,oak,,
42.29952628,-71.12485419,oak,,United States
42.29373735,-71.12981538,oak,,United States
42.29894969,-71.12188745,maple,,
42.2981306,-71.12501682,yew,,
42.30540152,-71.12252518,honeysuckle,1977.76986301,"Korea, Republic of"
42.30711429,-71.12174256,spruce,1911.49863014,China
42.2965251,-71.12360181,hemlock,,
42.29770169,-71.12671242,spruce,,United States
42.29847136,-71.1279749,spruce,,
42.29528197,-71.1291634,spruce,,
42.29521198,-71.1291805,spruce,,
42.2951865,-71.12808903,hawthorn,,
42.29993466,-71.1235093,hemlock,1987.78356164,United States
42.2912816,-71.12685646,chestnut,1962.00273973,United States
42.29773125,-71.12843679,spruce,,
42.29752225,-71.12738888,spruce,,United States
42.29940069,-71.12050075,spruce,,China
42.2984242,-71.1268273,pine,,Japan
42.29430785,-71.13019479,pine,,
42.2979526,-71.12533359,pine,,
42.29530959,-71.12903274,pine,,
42.29862672,-71.12592246,pine,,China
42.30198022,-71.12527918,planetree,,
42.29535869,-71.1269634,oak,,
42.2967148,-71.12370788,hemlock,,
42.29739029,-71.12552986,hemlock,,
42.297938,-71.1242759,juniper,,
42.2974437,-71.12891975,mountain-ash,1980.70491803,China
42.29798479,-71.12854948,fir,,United States
42.29766398,-71.12954987,fir,,United States
42.29894244,-71.12140589,oak,1908.5,China
42.29109141,-71.12701733,oak,,
42.30015886,-71.12400585,oak,,
42.29706508,-71.12659674,dogwood,,
42.29912443,-71.12539642,pine,,United States
42.29678476,-71.12412515,hemlock,,
42.29874047,-71.12135235,oak,1905.78356164,China
42.29276334,-71.12903475,oak,,Japan
42.29900227,-71.12148075,oak,1908.5,China
42.29976086,-71.12346117,oak,,
42.30024027,-71.12445262,oak,,United States
42.30036155,-71.12469923,oak,,United States
42.30043989,-71.12492771,oak,,United States
42.29956514,-71.12430891,oak,,United States
42.29953181,-71.1243724,oak,,United States
42.29945497,-71.12453472,oak,,United States
42.29949322,-71.12371878,oak,,United States
42.30007845,-71.12446434,oak,,United States
42.29982289,-71.1236234,oak,,United States
42.29885962,-71.12312336,oak,,United States
42.29548036,-71.12700275,hickory,,
42.3023286,-71.117675,,,Canada
42.29697368,-71.12419837,hemlock,,
42.29849134,-71.12444788,juniper,,Iran
42.29860072,-71.12203074,dogwood,1997.7260274,Japan
42.29951829,-71.12828732,hawthorn,,United States
42.29177381,-71.12769064,linden,1919.49863014,Japan
42.30185547,-71.12239447,elm,,
42.29695548,-71.12430525,hemlock,,
42.30146898,-71.12082542,paulownia,1977.76712329,"Korea, Republic of"
42.2970434,-71.124338,hemlock,,
42.29706258,-71.12433049,hemlock,,
42.30112383,-71.12368509,birch,1977.76164384,"Korea, Republic of"
42.29713692,-71.12440398,hemlock,,
42.29719166,-71.124363,hemlock,,
42.30077613,-71.12296928,birch,1978.7890411,"Korea, Republic of"
42.29456882,-71.12871772,maple,1981.49863014,United States
42.29723823,-71.12433685,hemlock,,
42.29232851,-71.1268425,oak,,
42.29506956,-71.12589453,ash,1980.71311475,China
42.29793258,-71.12589102,pine,1977.72054795,Japan
42.30201445,-71.12472085,sycamore,,Canada
42.30285699,-71.12290476,,1980.71584699,China
42.30372482,-71.11995581,maple,,United States
42.30124195,-71.12038827,lilac,,
42.29565047,-71.12678783,hickory,,
42.29939321,-71.12783473,hawthorn,1908.73497268,United States
42.30666352,-71.12160085,cultivar,,
42.30302138,-71.12094769,cultivar,,
42.30029091,-71.12052618,crabapple,1980.70491803,China
42.29717374,-71.12391585,hemlock,,
42.29209308,-71.12855839,yew,,
42.29207941,-71.12854232,yew,,
42.29532152,-71.1245725,pear,1919.49863014,Japan
42.29727792,-71.12388566,hemlock,,
42.29499905,-71.12450283,,,
42.29735491,-71.12501915,yew,,
42.29565704,-71.12674596,oak,,
42.30462318,-71.12233993,linden,,
42.30387182,-71.12341376,hemlock,,
42.29810273,-71.12719159,spruce,,
42.29643549,-71.127382,,,
42.29657083,-71.12816993,yew,,
42.29634088,-71.12836931,yew,,
42.29652031,-71.12784819,yew,,
42.29734645,-71.1248078,yew,,
42.29648843,-71.12751638,yew,,
42.29644588,-71.12733241,yew,,
42.3028146,-71.11955948,,,
42.29073712,-71.12647816,,,United States
42.29670284,-71.12340855,hemlock,,
42.30100165,-71.12314616,elm,,
42.29693592,-71.12335542,hemlock,,
42.29861806,-71.12152352,elm,1977.78082192,"Korea, Republic of"
42.29910198,-71.12541114,,1999.09589041,China
42.29294458,-71.12850282,wingnut,1977.70684932,Japan
42.29252205,-71.12909148,oak,,United States
42.29300477,-71.12920799,oak,,United States
42.30088454,-71.12488782,oak,,
42.30072802,-71.12513679,oak,,
42.30447552,-71.12283876,basswood,,United States
42.2981234,-71.12477053,pine,,
42.29597084,-71.13212674,hemlock,2007.49863014,United States
42.2957216,-71.12756222,oak,,
42.29602612,-71.12820963,pine,,
42.29608846,-71.12811289,pine,,
42.29609348,-71.12806721,pine,,
42.29613545,-71.12807336,pine,,
42.30160102,-71.12351213,zelkova,1977.77260274,"Korea, Republic of"
42.29728239,-71.12357515,hemlock,,
42.29400802,-71.12970887,,1979.49863014,Ukraine
42.29739774,-71.12360403,hemlock,,
42.29741411,-71.12357436,hemlock,,
42.29741372,-71.12345608,hemlock,,
42.29933272,-71.12257043,,1977.70684932,Japan
42.2973039,-71.12343825,hemlock,,
42.29600909,-71.12772513,oak,,
42.29974805,-71.12480273,oak,,United States
42.29705372,-71.12329558,hemlock,,
42.29234055,-71.12766641,oak,,
42.29688627,-71.12327809,hemlock,,
42.29663759,-71.12359375,hemlock,,
42.29570814,-71.12780371,oak,,
42.30090241,-71.12101229,ash,,Canada
42.29263702,-71.12565585,ash,,Canada
42.29645235,-71.12316978,hemlock,,
42.29713017,-71.12630307,hemlock,2011.7890411,United States
42.29704735,-71.12609374,hemlock,2011.7890411,United States
42.29664033,-71.12407157,hemlock,2011.7890411,United States
42.29727815,-71.12098768,hemlock,2011.7890411,United States
42.29635974,-71.12338102,hemlock,,
42.29665647,-71.12408533,hemlock,2011.7890411,United States
42.29551544,-71.12399794,pear,1918.49863014,Japan
42.29657187,-71.12903447,maidenhair-tree,,
42.30310064,-71.1223767,maple,,
42.29697856,-71.12687027,mountain-ash,1980.69125683,China
42.29969491,-71.12279132,,1980.73770492,China
42.29967661,-71.12283277,,1980.73770492,China
42.29302984,-71.1259389,hawthorn,,United States
42.29607122,-71.12326445,hemlock,,
42.2947939,-71.12494487,,1980.71857923,China
42.29385892,-71.1241702,,1980.71857923,China
42.29596145,-71.1232614,hemlock,,
42.29587342,-71.12319539,hemlock,,
42.29589783,-71.12310654,hemlock,,
42.2976612,-71.12389609,cypress,,United States
42.29527807,-71.12484725,katsura,1997.7260274,Japan
42.29632293,-71.12374325,oak,,United States
42.30134428,-71.11786423,pine,,
42.29600456,-71.12301719,hemlock,,
42.30259209,-71.12527031,,,Canada
42.29557885,-71.12290514,oak,,United States
42.3005498,-71.12500481,oak,,United States
42.3013463,-71.11784281,pine,,
42.29589922,-71.12843457,,,
42.2919747,-71.12743558,oak,,
42.2921393,-71.12712046,oak,,
42.29213798,-71.12731115,oak,,
42.29977375,-71.12511977,oak,,
42.29985232,-71.12492401,oak,,
42.29986867,-71.12495373,oak,,
42.29602335,-71.12289141,hemlock,,
42.30290761,-71.12322517,zelkova,,
42.30297934,-71.12330303,zelkova,,
42.29903386,-71.12010333,hickory,,
42.29682993,-71.12513535,oak,,
42.30385499,-71.1221132,(lime),,
42.29128315,-71.12666415,oak,,
42.29898808,-71.1200855,oak,,
42.30051944,-71.12333014,,,
42.29585838,-71.12279259,hemlock,,
42.29527742,-71.1289942,pine,,
42.29582268,-71.12278172,hemlock,,
